content,label
"cảm giác là, mua nên cũng mọi nguoi đừng hư hỏng 💢 #069",negative
hàng nên gói có xốp thì an toàn hơn,neutral
"phải nói là, không lắc giờ mèo con lên để cho cũng được 🤔 #aeb",neutral
rất đáng tiền đóng gói sản phẩm chắc chắn,positive
"mình thấy, sản phẩm k tốt rất tệ 😠 #40a",negative
"cảm giác là, đóng gói sản phẩm chắc chắn cạp quần ren chật mặc bị kích không có gì đặc biệt 😶 #21b",neutral
"đúng là, chat ko trả lời hư hỏng 👎 #3dd",negative
"phải nói là, áo hơi dài tí thui mang kiểu form rộng cũng đẹp nè vải được hình sao áo vậy tạm ổn 😶 #9fd",neutral
form rất đẹp,positive
chất lượng sản phẩm tuyệt vời phục vụ rất tốt đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh,positive
"cảm giác là, chỉ clip do nghỉ nên giao thiếu ko có tôi món ko sẽ quay mấy rất tệ 😠 #c50",negative
"phải nói là, nhưng gìay nike mà sao lại box adidas ạ không đáng tiền 👎 #3fe",negative
khi đeo ngăn ngoài bị hở ra không kín,negative
chất mát mịn,positive
"phải nói là, vừa mỏng vừa thô ráp mặc thử rất dặm ko biết giặt đi có đỡ ko ghét lắm 💢 #821",negative
để xài thử mới biết đc,positive
chất lượng sản phẩm tuyệt vờishop còn dễ thương tạng sin gum,positive
vải mặc rất mát,positive
đồ đẹp nhưng váy bị rách,neutral
váy vải mát form rộng thoải mái,positive
"mình thấy, chất lượng sản phẩm tuyệt vời áo đẹp đẹp mê luôn 🥰 #6c3",positive
chuẩn bị hàng và vận chuyển rất nhanh,positive
giá thì rẻ,neutral
"cảm giác là, đã cho hàng gửi đổi cũng được 🤔 #586",neutral
"thật ra, cổ áo cao lên đến miệng không đáng tiền 😠 #cda",negative
"đúng là, thôi để tiền mua cái khôn cũng đc ổn mà chưa nổi bật 😐 #393",neutral
váy rất xinh chất vải mịn mát đặc biệt là may không bị ngắn so với chân mình mặc đi chơi luôn mà ai cũng khen cả nhưng mình không thích chụp ảnh nên không feedback được cho,positive
"phải nói là, cảm ơn nhiều ạ ổn áp 😍 #20e",positive
áo giặt bị ra màu nói chung là k như ý,negative
"cảm giác là, khách mà hàng hàng có cho k báo k order không có gì đặc biệt 🤔 #c5a",neutral
chất lượng sản phẩm kém bán nói co quần bầu mà khi giao hk co,negative
"theo mình, đẹp chất lượng sản phẩm tuyệt vời tuyệt vời 👍 #226",positive
chất lượng tuyệt vời đóng gói chắc chắn,positive
"đúng là, đẹp áo nhiều nhưng dơ hình bị như chổ còn y tạm ổn 😶 #59e",neutral
chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn thời gian giao hàng rất nhanh vừa in luôn,positive
"thật ra, trên gì shoope tinh ship ko mua 160k 230k mà còn là mua tính rất tệ 👎 #b19",negative
"công nhận, thật k hài lòng kém chất lượng 😠 #6f1",negative
"theo mình, tưởng cái ạ cứ mền là không đáng tiền 👎 #031",negative
"đúng là, đặt size s giao m tạm ổn 😶 #017",neutral
son lên màu đẹp không bị khô cứng và lộ vân môi như màu 12 rất đáng tiền,positive
"cảm giác là, ko có gà xé mà mình cay đặt cay sp ổn mà chưa nổi bật 😶 #6b0",neutral
"cảm giác là, áo form nhỏ không có gì đặc biệt 😶 #bf5",neutral
áo đẹp chất nhưng mình k đặt màu trắng mh đặt đỏ,negative
"theo mình, đẹp nhưng vải sao mỏng vậy chưa rõ 🤔 #ebb",neutral
"công nhận, đặt 4 món mới giao 3 món kém chất lượng 😞 #8de",negative
"cảm giác là, mở ra nhăn nhó tiền nao of nấy không đáng tiền 💢 #1c7",negative
"thật ra, trắng xanh hình màu về xanh lại nhưng trong thế đó đen nào ý không đáng tiền 😞 #4c7",negative
bán hàng vô trách nhiệm,negative
hàng đẹp chủ nhiệt tình,positive
quần mềm và mỏng mát,positive
váy đẹp lắm ạ giao hàng nhanh nhân viên tư vấn lại nhiệt tình thanks nhiều,positive
"công nhận, hình nét lắmp ko sắc in dc kém chất lượng 😠 #31a",negative
k nói trước là có size để khách hàng chọn,neutral
"công nhận, vậy đầu như đã bên lần đơn rồi mà hủy tiên mình bạn kém chất lượng 💢 #639",negative
rất ưng ý với sp,positive
"cảm giác là, tạm đc thân áo hơi nhỏ cũng được 😶 #c2a",neutral
mua cho bạn cả mua cho mình mặc mà nó ưng quá,positive
hàng hơi to và nặng mới xài thử vài ngày thấy sạc vào pin lẫn vào máy đều khá nhanh,positive
"mình thấy, hàng dùng ổn cũng được 😶 #c47",neutral
sp đúng giá khuyến mại,positive
"theo mình, ảnh so áo với nhỏ tạm ổn 😶 #533",neutral
chỉ ở cổ hơi xước,neutral
giá tiền quá rẻ,positive
chất vải tạm được nhưng tay áo ngắn quá trời mình khuyên ai muốn mua áo này thì hãy đọc các comment đã rùi mua,neutral
áo mặc đúng size nhìn tưởng k form nhưng form nâng ngực tốt,positive
"mình thấy, xỏ vào thì chỉ vải cứng nên cọ vào đau chân hư hỏng 💢 #99a",negative
"cảm giác là, đặt size s mà giao size m kém chất lượng 😞 #156",negative
"cảm giác là, tui qa nho do voi hinh bình thường thôi 😐 #2ad",neutral
"công nhận, chất xấu lớp lót bên trong quá ngắn ko giống như ảnh mẫu rất tệ 😠 #e63",negative
tay áo bị lỗi phải may lại nhìn chung giá tiền này chấp nhận chút hàng cũng o phiền,positive
quần rất đẹp mặc vừa vặn,positive
quần bị dính cao su,negative
"phải nói là, sau dùng nếu chất lượng ôk sẽ ủng hộ dài tạm ổn 😶 #d17",neutral
"cảm giác là, đẹp nhưng đế hơi cứng đi lâu dễ đau chân cũng được 😶 #751",neutral
"thật ra, nhưng tiền nào của đó thất vọng thật sự 😠 #022",negative
"mình thấy, quá hụt hững vì cuộn nilon nhỏ và dài cỡ ngón tay ghét lắm 👎 #3cc",negative
gửi nhầm màu,negative
đẹp nhưng hơi bị rộng tý,positive
áo quá giá cả hợp lí vs túi tiền học sinh sv,positive
10 cho sự nhiệt tình của chủ,positive
"công nhận, đẹp hồng nhưng ạ trong hình áo màu ki giống tạm ổn 😶 #75d",neutral
"đúng là, chất lượng vải kiểu dáng không có gì đặc biệt 🤔 #224",neutral
"mình thấy, các mà giá lun mình sao thật đánh ko nhưng ưng ít này lắm khi lần thấp rất tệ 💢 #1b0",negative
"mình thấy, mẫu này k có rất tệ 👎 #9ad",negative
"đúng là, chất lượng sp tốt ổn áp 😍 #d63",positive
ngmua có thiện ý muốn mua ngban cũng chẳng có thiện ý dịu dàng,negative
"mình thấy, vải nhưng màu k đẹp lắm cũng được 😐 #e20",neutral
sẽ ủng hộ nhìu hơn,positive
chắc chắn đi êm chân,positive
chưa đi nên chưa biết chất lượng,neutral
"mình thấy, áo rộng quá tạm ổn 😶 #ea7",neutral
"theo mình, tạm được vải mặc hay nhăn bình thường thôi 😶 #62b",neutral
phục vụ rất tốt và hàng cũng ngon,positive
mình đặt 10 chiếc nhưng giao 9 chiếc có lẽ do hết hàng tiền chiếc kia để chung vào gói hàng luôn,positive
"phải nói là, khóa là hàng đen tk bị giao shopee nên luôn không bị cái bom vnpost thất vọng thật sự 😠 #321",negative
vải ko quá đẹp mặc mát với mức giá này chất lượng rất hài lòng,neutral
đóng gói sản phẩm rất đẹp và chắc chắn hàng đẹp so với giá tiền cảm ơn đã tặng quà nhé,positive
áo rất đẹp chất lượng sản phẩm tuyệt vời đóng gói sản phẩm rất đẹp và chắc chắn,positive
"mình thấy, 2 chiếc áo rất xinh chưa đc mặc nhưng chất vải oki nhiệt tình nữa tạm ổn 😐 #3f9",neutral
"theo mình, giao hàng cùng trong nội thành mà đến hơi chậm thất vọng thật sự 😞 #4b9",negative
"theo mình, ko đúng với kiểu gấu trong hình ghét lắm 👎 #1b0",negative
vải xấu mỏng và rất cứng,negative
"công nhận, sai chuẩn của nó là l mà dán đè lên là m không có gì đặc biệt 😐 #686",neutral
"phải nói là, giao đúng hàng không có gì đặc biệt 🤔 #567",neutral
màu sắc chất vải giống hình ảnh và mô tả,neutral
"theo mình, màu 09 hông phải hồng đất giống hồng sen dạ quang hơn không có gì đặc biệt 😐 #53a",neutral
"phải nói là, bực vào t người mất mua ghét lắm 👎 #aa6",negative
san pham y nhu hinh,positive
"đúng là, hang kém chat lượng kém chất lượng 💢 #de4",negative
"thật ra, chat trang cung xau hon chat den thất vọng thật sự 💢 #fe0",negative
"phải nói là, nhanh tạm giao ổn hàng gọi bass lượng thời đc chất điện chưa rõ trebe hàng gian chịu khó nhân lắm hay ổn mà chưa nổi bật 😶 #288",neutral
áo đẹp nhưng đặt quần đỏ 3 sọc ship thành quần đen 3 sọc đỏ,positive
bạn bán hàng thoải mái cute 3 đáng tiền 3,positive
"phải nói là, với áo hơi rộng rất tệ 😠 #1c4",negative
"thật ra, mình có eo hơi bánh mì nên định đặt áo đen mà k có tạm ổn 🤔 #05c",neutral
sản phẩm chính hãng đầy đủ tem bảo hành,positive
bị bung chỉ một đoạn váy,neutral
"đúng là, cũ xấu kế mới nhiều nsx sao ko và nhạt thiết lại mẫu hơn hiểu mẫu mờ chưa tốt 😠 #689",negative
khó trồng quá bn ơi,negative
chất vải khỏi chê,positive
đặt xanh rêu giao màu đen tuy nhiên đã đồng ý cho đổi mẫu khác phục vụ rất tốt,positive
áo trắng hơi mỏng chất k đc đẹp áo đen thì chấtnok hơn,positive
quần có dãm,positive
"đúng là, không lúc mua tiếc mình được giá giảm là rất cũng được 😶 #cc5",neutral
quần mặc vừa và dễ chịu tgian giao hàng nhanh,positive
áo chất đẹp lắm ạ,positive
packing tốt màu nâu này khá đẹp chất lượng tương ứng với giá tiền có lót bông nhưng đc gọi là dày dặn thì chưa phải nhưng vẫn cám ơn,positive
"cảm giác là, mình ở hn bảo mua 2 cái bảo đc free ship mà k được free 2 cái 2 chất khác nhau vậy ghét lắm 👎 #b30",negative
hi đẹp lắm ạ,positive
chất lượng sản phẩm rất kém mua một lần sợ luôn vải như vải khăn tang mỏng dính,negative
"theo mình, quảng gửi khác mà 3 nhau xl 3 3 free là mình đặt mình sz cao áo s l vay dưới thì mặc ao được size cho 58kg không đáng tiền 😞 #f6e",negative
"theo mình, hồ k có thơm nhưng mùi tuy lắm tạm ổn 😶 #716",neutral
áo vẫn tốt nhưng sai mẫu không biết do nhầm lẫn hay do hết hàng lấy mẫu khác thay vào mà không hỏi ý kiến gì cả,neutral
mình nhận dc cái túi nó móp méo,neutral
đóng gói sản phẩm rất đẹp và chắc chắn nhưng chất liệu hơi mỏng nói chung mặc cũng,neutral
"phải nói là, gối rất mềm giá cả hợp lý cũng được 😐 #07d",neutral
lam an nhung ko trong chu tin,negative
"đúng là, mầu thực tối hơn so với ảnh chưa rõ 😐 #746",neutral
dây thắt giày xấu mong xem lại,negative
"mình thấy, chất đẹp nhưng giặt bị phai màu chưa rõ 😶 #bf6",neutral
"cảm giác là, với giá nói lượng hợp chất chung chưa rõ 😶 #b34",neutral
"cảm giác là, lên tone nhẹ chưa rõ 🤔 #fab",neutral
giao hàng nhanh giống hình,positive
"thật ra, màu đỏ ko như trong clip rất tệ 👎 #88f",negative
"theo mình, nơ cũng ko giống hình chưa tốt 👎 #a3b",negative
chất lượng sp tạm ổn,positive
"phải nói là, đẹp ạ còn ghét lắm 💢 #3d8",negative
giao hàng quá thần tốc,positive
vải thô nút áo ko giống trên hình form áo xấu,negative
"mình thấy, gửi thiếu hàng áo thì vải quá xấu chưa tốt 😠 #a89",negative
ưng ý 100,positive
nt thì kêu mặc rộng như mẫu mặc,negative
"mình thấy, hộp bị nhầm hộp thì 1 mình size dặn chiếc chiếc 38 36 hộp 1 làm mẫu gấp k lần lần 1 gấp méo 1 lần nhầm 1 rất tệ 💢 #989",negative
đường may bị lỗi chất vải ổn,positive
cũng linh hoạt tư vấn nhiệt tình,positive
"đúng là, lấy ko đúnh size tạm ổn 😶 #444",neutral
"phải nói là, vọng được lượng chất hàng sản phẩm tạm khá thất ghét lắm 😠 #09d",negative
"theo mình, áo may lỗi hư hỏng 👎 #48c",negative
"thật ra, ở trước ngực áo có mấy vệt trắng bẩn cơ mà giặt sạch đi đc tạm ổn 🤔 #025",neutral
"công nhận, tới hơi khi đồ hôi giao kém chất lượng 💢 #55b",negative
"công nhận, chất lượng sản phẩm tốt tuy nhiên ship quá cao mình đặt tổng đơn hàng gần 200k ship tới 47k giảm 13k mình thấy vẫn còn cao trong khi các khác tốn ship đã giảm còn 20k cũng được 😶 #d4a",neutral
quần rộng quá free size nhưng có quần quá to quần quá bé ạ,negative
"cảm giác là, uy tín của chỉ là một cái quần kém chất lượng 😞 #116",negative
